platform,city,product_name,category,price,original_price,discount_percentage,in_stock,scraped_date
Blinkit,Delhi,Amul Gold Full Cream Milk,milk,72.0,72.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Taaza Toned Milk,milk,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Toned Milk,milk,72.0,72.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Gold Full Cream Milk,milk,72.0,72.0,0.0,True,2026-06-05
Blinkit,Delhi,Mother Dairy Toned Toned Milk,milk,62.0,62.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Taaza Toned Milk,milk,30.0,30.0,0.0,True,2026-06-05
Blinkit,Delhi,Mother Dairy Full Cream Milk,milk,26.0,26.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Toned Milk,milk,72.0,72.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Cow Milk,milk,83.0,83.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Toned Toned Milk,milk,62.0,62.0,0.0,True,2026-06-05
Blinkit,Delhi,Mother Dairy Cow Milk,milk,34.0,34.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Full Cream Milk,milk,26.0,26.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Taaza Homogenised Toned Milk,milk,104.0,104.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Cow Milk,milk,83.0,83.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Lactose Free Milk,milk,78.0,78.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Cow Milk,milk,34.0,34.0,0.0,True,2026-06-05
Blinkit,Delhi,Mother Dairy Double Toned Milk,milk,85.0,85.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Taaza Homogenised Toned Milk,milk,77.0,77.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Gold Milk,milk,61.0,61.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Lactose Free Milk,milk,78.0,78.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Buffalo A2 Milk,milk,93.0,93.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Double Toned Milk,milk,55.0,55.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Taaza Toned Milk - Pack of 2,milk,85.0,85.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Gold Milk,milk,61.0,61.0,0.0,True,2026-06-05
Blinkit,Delhi,Nestle a+ Toned Milk,milk,25.0,25.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Buffalo A2 Milk,milk,93.0,93.0,0.0,True,2026-06-05
Blinkit,Delhi,Country Delight Cow Milk,milk,90.0,90.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Taaza Toned Milk - Pack of 2,milk,90.0,90.0,0.0,True,2026-06-05
Blinkit,Delhi,Country Delight Buffalo Fresh Milk,milk,84.0,84.0,0.0,True,2026-06-08
Blinkit,Delhi,Nestle a+ Toned Milk,milk,10.0,10.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Slim 'n' Trim Skimmed Milk (Zero Cholesterol),milk,81.0,81.0,0.0,True,2026-06-08
Blinkit,Delhi,Country Delight Cow Milk,milk,100.0,100.0,0.0,True,2026-06-05
Blinkit,Delhi,Mother Dairy FIT Life Homogenized Double Toned Milk (450 ml),milk,460.0,460.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Slim 'n' Trim Skimmed Milk (Zero Cholesterol),milk,84.0,84.0,0.0,True,2026-06-05
Blinkit,Delhi,Country Delight 25 g High Protein Cow Milk,milk,40.0,40.0,0.0,True,2026-06-08
Blinkit,Delhi,Country Delight Buffalo Fresh Milk,milk,25.0,25.0,0.0,True,2026-06-05
Blinkit,Delhi,Nestle a+ Slim Skimmed Milk,milk,25.0,25.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy FIT Life Homogenized Double Toned Milk (450 ml),milk,90.0,90.0,0.0,True,2026-06-05
Blinkit,Delhi,Mother Dairy Pro Milk,milk,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,Country Delight 25 g High Protein Cow Milk,milk,25.0,25.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul A2 Gir Cow Milk,milk,133.0,133.0,0.0,True,2026-06-08
Blinkit,Delhi,Nestle a+ Slim Skimmed Milk,milk,68.0,68.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Moti Toned Milk (90 Days Shelf Life),milk,255.0,255.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Pro Milk,milk,227.0,227.0,0.0,True,2026-06-05
Blinkit,Delhi,Mother Dairy FIT Life Homogenized Double Toned Milk,milk,245.0,245.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul A2 Gir Cow Milk,milk,24.0,24.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Camel Milk,milk,19.0,19.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy FIT Life Homogenized Double Toned Milk,milk,257.0,257.0,0.0,True,2026-06-05
Blinkit,Delhi,Amul Calci+ Calcium Rich High Protein Milk,milk,19.0,19.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Camel Milk,milk,31.0,31.0,0.0,True,2026-06-05
Blinkit,Delhi,Yakult Probiotic Drink,milk,35.0,35.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Calci+ Calcium Rich High Protein Milk,milk,251.0,251.0,0.0,True,2026-06-05
Blinkit,Delhi,Yakult Light Probiotic Drink,milk,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,Yakult Probiotic Drink,milk,18.0,18.0,0.0,True,2026-06-05
Blinkit,Delhi,Yakult Light Mango Probiotic Fermented Milk Drink,milk,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,Yakult Light Probiotic Drink,milk,127.0,127.0,0.0,True,2026-06-05
Blinkit,Delhi,Nestle Milkmaid Partly Skimmed Sweetened Condensed Milk,milk,136.0,136.0,0.0,True,2026-06-08
Blinkit,Delhi,Yakult Light Mango Probiotic Fermented Milk Drink,milk,243.0,243.0,0.0,True,2026-06-05
Blinkit,Delhi,Nestle Milkmaid Mini Sweetened Liquid Condensed Milk,milk,35.0,35.0,0.0,True,2026-06-08
Zepto,Delhi,Nandini Toned Fresh Milk | Pouch,milk,24.0,24.0,0.0,True,2026-06-05
Blinkit,Delhi,Amulspray Ready to Feed Infant Formula,milk,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,Hommade Coconut Milk,milk,115.0,115.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia 100% Atta Bread (No Maida),bread,59.0,59.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold White Bread,bread,62.0,62.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold 100% Atta Whole Wheat Bread,bread,65.0,65.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia 100% Whole Wheat Bread (No Maida),bread,60.0,60.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold Hearty Brown Bread,bread,60.0,60.0,0.0,True,2026-06-08
Blinkit,Delhi,English Oven Premium White Bread,bread,77.0,77.0,0.0,True,2026-06-08
Blinkit,Delhi,English Oven Zero Maida Multigrain Bread,bread,65.0,65.0,0.0,True,2026-06-08
Blinkit,Delhi,Baker's Loaf Butter Crust Milk Bread,bread,86.0,86.0,0.0,True,2026-06-08
Blinkit,Delhi,English Oven Zero maida 100% Atta/ Wheat Bread,bread,220.0,220.0,0.0,True,2026-06-08
Blinkit,Delhi,Nestle Milkmaid Partly Skimmed Sweetened Condensed Milk,milk,130.0,130.0,0.0,True,2026-06-05
Blinkit,Delhi,English Oven Brown Bread,bread,81.0,81.0,0.0,True,2026-06-08
Blinkit,Delhi,Hommade Coconut Milk,milk,115.0,115.0,0.0,True,2026-06-05
Blinkit,Delhi,English Oven Milk Bread,bread,58.0,58.0,0.0,True,2026-06-08
Blinkit,Delhi,Nestle Milkmaid Mini Sweetened Liquid Condensed Milk,milk,25.0,25.0,0.0,True,2026-06-05
Blinkit,Delhi,Baker's Loaf Whole Wheat Bread,bread,50.0,50.0,0.0,True,2026-06-08
Blinkit,Delhi,Amulspray Ready to Feed Infant Formula,milk,33.0,33.0,0.0,True,2026-06-05
Blinkit,Delhi,Harvest Gold Multigrain Bread,bread,85.0,85.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Kool Kesar Flavoured Milk,milk,25.0,25.0,0.0,True,2026-06-05
Blinkit,Delhi,The Health Factory Zero Maida Whole Wheat Bread,bread,56.0,56.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold 100% Atta Whole Wheat Bread,bread,62.0,62.0,0.0,True,2026-06-05
Blinkit,Delhi,English Oven Premium White Bread 350 g,bread,150.0,150.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold White Bread,bread,65.0,65.0,0.0,True,2026-06-05
Blinkit,Delhi,Baker's Loaf High Protein Wheat Bread,bread,55.0,55.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold Hearty Brown Bread,bread,65.0,65.0,0.0,True,2026-06-05
Blinkit,Delhi,Britannia Breakfast Slice White Bread,bread,70.0,70.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia 100% Atta Bread (No Maida),bread,32.0,32.0,0.0,True,2026-06-05
Blinkit,Delhi,Suchali's Artisan Bakehouse Olive & Rosemary Sourdough,bread,55.0,55.0,0.0,True,2026-06-08
Blinkit,Delhi,English Oven Zero maida 100% Atta/ Wheat Bread,bread,50.0,50.0,0.0,True,2026-06-05
Blinkit,Delhi,Harvest Gold Sandwich White Bread,bread,50.0,50.0,0.0,True,2026-06-08
Blinkit,Delhi,English Oven Premium White Bread,bread,56.0,56.0,0.0,True,2026-06-05
Blinkit,Delhi,Baker's Loaf Zero Preservatives Multigrain Bread,bread,38.0,38.0,0.0,True,2026-06-08
Blinkit,Delhi,The Health Factory Zero Maida Multigrain Bread,bread,65.0,65.0,0.0,True,2026-06-08
Blinkit,Delhi,Bonn Zero Maida 100% Atta Whole Wheat Bread,bread,49.0,49.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Brown Bread,bread,130.0,130.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold Milk Bread,bread,49.0,49.0,0.0,True,2026-06-08
Blinkit,Delhi,Bonn High Fibre Brown Bread,bread,60.0,60.0,0.0,True,2026-06-08
Blinkit,Delhi,The Health Factory Zero Maida Protein Bread,bread,49.0,49.0,0.0,True,2026-06-08
Blinkit,Delhi,Bonn White Bread,bread,145.0,145.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold No Maida Sharbati Wheat Bread,bread,115.0,115.0,0.0,True,2026-06-08
Blinkit,Delhi,Baker's Loaf Zero Maida Oatmeal Multigrain Bread by Harvest Gold,bread,50.0,50.0,0.0,True,2026-06-08
Blinkit,Delhi,The Health Factory Olive & Rosemary Sourdough,bread,65.0,65.0,0.0,True,2026-06-08
Blinkit,Delhi,Protein Chef Multigrain Double Protein Bread (64g Protein per Loaf),bread,64.0,64.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Butter Whole Wheat Bread,bread,20.0,20.0,0.0,True,2026-06-08
Blinkit,Delhi,Naturbaked Superseed Multigrain Bread (Zero Maida),bread,59.0,59.0,0.0,True,2026-06-08
Blinkit,Delhi,The Baker's Dozen Zero Maida Whole Wheat Bread,bread,79.0,79.0,0.0,True,2026-06-08
Blinkit,Delhi,The Baker's Dozen High Protein Fourgrain Seeds Sourdough,bread,85.0,85.0,0.0,True,2026-06-08
Blinkit,Delhi,Eggee provita+ White Protein Rich Eggs,eggs,120.0,120.0,0.0,True,2026-06-08
Blinkit,Delhi,Table White White Eggs,eggs,52.0,52.0,0.0,True,2026-06-08
Blinkit,Delhi,Nature Good White Eggs,eggs,57.0,57.0,0.0,True,2026-06-08
Blinkit,Delhi,Hen Fruit -30 Max Protein Speciality Eggs,eggs,134.0,134.0,0.0,True,2026-06-08
Blinkit,Delhi,Table White Eggs (6 pcs),eggs,154.0,154.0,0.0,True,2026-06-08
Blinkit,Delhi,Eggoz Nutrition White Protein Rich Eggs (10 pieces),eggs,144.0,144.0,0.0,True,2026-06-08
Blinkit,Delhi,Hen Fruit -10 Max Protein Speciality Eggs,eggs,132.0,132.0,0.0,True,2026-06-08
Blinkit,Delhi,The Urban Eggs Farm Fresh White Eggs,eggs,244.0,244.0,0.0,True,2026-06-08
Blinkit,Delhi,Farm Made Free Range Eggs,eggs,130.0,130.0,0.0,True,2026-06-08
Blinkit,Delhi,The Egg Co. Farm Fresh Protein Rich Eggs (10 pcs),eggs,56.0,56.0,0.0,True,2026-06-08
Blinkit,Delhi,Eggoz Nutrition Protein Rich Brown Eggs (10 pieces),eggs,103.0,103.0,0.0,True,2026-06-08
Blinkit,Delhi,Nature Good White Eggs (30 pieces),eggs,77.0,77.0,0.0,True,2026-06-08
Blinkit,Delhi,Hen Fruit -10 Farm Fresh No Antibiotics White Protein Rich Eggs,eggs,100.0,100.0,0.0,True,2026-06-08
Blinkit,Delhi,Farm Made Free Range Eggs 12 pcs,eggs,81.0,81.0,0.0,True,2026-06-08
Blinkit,Delhi,Eggland Farms Fresh White Eggs,eggs,103.0,103.0,0.0,True,2026-06-08
Blinkit,Delhi,Orange Yolk Co. Protein Rich Eggs,eggs,116.0,116.0,0.0,True,2026-06-08
Blinkit,Delhi,The Natural Fresh White Protein Rich Eggs - 10 pieces,eggs,107.0,107.0,0.0,True,2026-06-08
Blinkit,Delhi,Licious Farm Fresh Classic White Protein Rich Eggs,eggs,155.0,155.0,0.0,True,2026-06-08
Blinkit,Delhi,Orange Yolk Co. White Eggs,eggs,59.0,59.0,0.0,True,2026-06-08
Blinkit,Delhi,Hen Fruit -30 Farm Fresh No Antibiotics White Protein Rich Eggs,eggs,60.0,60.0,0.0,True,2026-06-08
Blinkit,Delhi,Abhi Gold+ Brown Eggs,eggs,65.0,65.0,0.0,True,2026-06-08
Blinkit,Delhi,Andaah Natural +VitaD White Protein Rich Eggs,eggs,65.0,65.0,0.0,True,2026-06-08
Blinkit,Delhi,Eggoz Nutrition White Protein Rich Eggs (6 pieces),eggs,60.0,60.0,0.0,True,2026-06-08
Blinkit,Delhi,Licious Brown Eggs,eggs,50.0,50.0,0.0,True,2026-06-08
Blinkit,Delhi,Andaah Brown Eggs + Vita D,eggs,60.0,60.0,0.0,True,2026-06-08
Blinkit,Delhi,Abhi Vitamin D3 White Protein Rich Eggs,eggs,65.0,65.0,0.0,True,2026-06-08
Blinkit,Delhi,Hen Fruit -6 Farm Fresh Antibiotic Free White Protein Rich Eggs,eggs,348.0,348.0,0.0,True,2026-06-08
Blinkit,Delhi,Bonn No Maida Protein Bread,eggs,45.0,45.0,0.0,True,2026-06-08
Blinkit,Delhi,UPF Healthy Brown Eggs - 6 pieces,eggs,33.0,33.0,0.0,True,2026-06-08
Blinkit,Delhi,The Urban Eggs Urban White Eggs,eggs,56.0,56.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Salted Butter,butter,60.0,60.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Salted Butter (200 g),butter,300.0,300.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Unsalted Butter,butter,70.0,70.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Salted Butter (500 g),butter,57.0,57.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Garlic & Herbs Butter,butter,529.0,529.0,0.0,True,2026-06-08
Blinkit,Delhi,Mother Dairy Salted Butter,butter,267.0,267.0,0.0,True,2026-06-08
Blinkit,Delhi,Nutralite DoodhShakti Probiotic Butter,butter,328.0,328.0,0.0,True,2026-06-08
Blinkit,Delhi,Nutralite DoodhShakti Probiotic Butter (Tub),butter,328.0,328.0,0.0,True,2026-06-08
Blinkit,Delhi,Beeza Creamy Pistachio Butter,butter,25.0,25.0,0.0,True,2026-06-08
Blinkit,Delhi,Jus'Amazin Creamy Unsweetened Almond Butter,butter,25.0,25.0,0.0,True,2026-06-08
Blinkit,Delhi,Nutralite DoodhShakti Probiotic Butter (500 g),butter,170.0,170.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Lite Milk Fat Spread,butter,50.0,50.0,0.0,True,2026-06-08
Blinkit,Delhi,Dairy Craft Unsalted Butter,butter,156.0,156.0,0.0,True,2026-06-08
Blinkit,Delhi,Pintola Unsweetened Creamy Almond Butter,butter,45.0,45.0,0.0,True,2026-06-08
Blinkit,Delhi,Dairy Craft Salted Butter,butter,60.0,60.0,0.0,True,2026-06-08
Blinkit,Delhi,Delicious Cholesterol Free Fat Spread,butter,177.0,177.0,0.0,True,2026-06-08
Blinkit,Delhi,Act II Butter Popcorn - Ready to Eat,butter,69.0,69.0,0.0,True,2026-06-08
Blinkit,Delhi,The Cinnamon Kitchen Almond Flour & Cacao Protein Cookies,butter,135.0,135.0,0.0,True,2026-06-08
Blinkit,Delhi,Act II Butter Lover's Popcorn - Microwave,butter,115.0,115.0,0.0,True,2026-06-08
Blinkit,Delhi,Pintola All Natural Crunchy Peanut Butter (Unsweetened),butter,210.0,210.0,0.0,True,2026-06-08
Blinkit,Delhi,Pintola Dark Chocolate Crunchy Peanut Butter,butter,119.0,119.0,0.0,True,2026-06-08
Blinkit,Delhi,Multani Naturals Cocoa Body Lotion,butter,177.0,177.0,0.0,True,2026-06-08
Blinkit,Delhi,4700BC Jumbo Butter Popcorn,butter,105.0,105.0,0.0,True,2026-06-08
Blinkit,Delhi,Theobroma Butter Vanilla Pound Cake,butter,41.0,41.0,0.0,True,2026-06-08
Blinkit,Delhi,Pintola All Natural Creamy Peanut Butter (Unsweetened),butter,386.0,386.0,0.0,True,2026-06-08
Blinkit,Delhi,MyFitness High Protein Chocolate Crunchy Peanut Butter Spread,butter,135.0,135.0,0.0,True,2026-06-08
Blinkit,Delhi,Harvest Gold Butter Pav,butter,399.0,399.0,0.0,True,2026-06-08
Blinkit,Delhi,Pintola High Protein Dark Chocolate Crunchy Peanut Butter,butter,175.0,175.0,0.0,True,2026-06-08
Blinkit,Delhi,Baker's Loaf Butter Crust Milk Bread,butter,281.0,281.0,0.0,True,2026-06-08
Blinkit,Delhi,Pintola Dark Chocolate Creamy Peanut Butter,butter,71.0,71.0,0.0,True,2026-06-08
Blinkit,Delhi,Dr. Oetker FunFoods Crunchy Peanut Butter,butter,140.0,140.0,0.0,True,2026-06-08
Blinkit,Delhi,The Whole Truth Creamy Dark Chocolate Peanut Spread,butter,398.0,398.0,0.0,True,2026-06-08
Blinkit,Delhi,Act II Butter Popcorn - Microwave,butter,398.0,398.0,0.0,True,2026-06-08
Blinkit,Delhi,Amul Butter Whole Wheat Bread,butter,119.0,119.0,0.0,True,2026-06-08
Blinkit,Delhi,Sundrop Crunchy Peanut Butter,butter,306.0,306.0,0.0,True,2026-06-08
Blinkit,Delhi,4700BC Himalayan Salt Caramel and Butter Popcorn Combo,butter,10.0,10.0,0.0,True,2026-06-08
Blinkit,Delhi,Haldiram's Pudina Treat Potato Chips,chips,34.0,34.0,0.0,True,2026-06-08
Blinkit,Delhi,Uncle Chipps Spicy Treat Flavour Potato Chips,chips,25.0,25.0,0.0,True,2026-06-08
Blinkit,Delhi,Lay's India's Magic Masala Potato Chips,chips,34.0,34.0,0.0,True,2026-06-08
Blinkit,Delhi,Lay's American Style Cream & Onion Potato Chips,chips,20.0,20.0,0.0,True,2026-06-08
Blinkit,Delhi,Haldiram's Sour Cream & Onion Chips,chips,51.0,51.0,0.0,True,2026-06-08
Blinkit,Delhi,Lay's West Indies Hot n Sweet Chilli Flavour Potato Chips,chips,20.0,20.0,0.0,True,2026-06-08
Blinkit,Delhi,Lay's Classic Salted Potato Chips,chips,33.0,33.0,0.0,True,2026-06-08
Blinkit,Delhi,Lay's Crispz Herb & Onion Potato Chips,chips,34.0,34.0,0.0,True,2026-06-08
Blinkit,Delhi,Pringles Scorchin’ Red Hot Chilli Potato Chips,chips,34.0,34.0,0.0,True,2026-06-08
Blinkit,Delhi,Lay's Chile Limon Flavour Potato Chips,chips,20.0,20.0,0.0,True,2026-06-08
Blinkit,Delhi,Lay's Sizzling Hot Potato Chips,chips,38.0,38.0,0.0,True,2026-06-08
Blinkit,Delhi,Lay's Spanish Tomato Tango Flavour Chips,chips,39.0,39.0,0.0,True,2026-06-08
Blinkit,Delhi,Bingo Masala Massacre Potato Chips,chips,38.0,38.0,0.0,True,2026-06-08
Blinkit,Delhi,Uncle Chipps Plain Salted Potato Chips,chips,59.0,59.0,0.0,True,2026-06-08
Blinkit,Delhi,Haldiram's Classic Salted Potato Chips,chips,51.0,51.0,0.0,True,2026-06-08
Blinkit,Delhi,Snackible Peri Peri Ragi Chips,chips,51.0,51.0,0.0,True,2026-06-08
Blinkit,Delhi,Haldiram's Sizzling Sriracha Chips,chips,51.0,51.0,0.0,True,2026-06-08
Blinkit,Delhi,DOKi Chicken Chips (Cheddar Cheese),chips,51.0,51.0,0.0,True,2026-06-08
Blinkit,Delhi,Bingo Mad Angles Pizza-aaaah Chips,chips,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,Chheda's Yellow Rock Salt Banana Chips,chips,39.0,39.0,0.0,True,2026-06-08
Blinkit,Delhi,BRB Potato Popped Chips (Spicy Chipotle Flavour),chips,49.0,49.0,0.0,True,2026-06-08
Blinkit,Delhi,DOKi Portuguese Peri Peri Chicken Chips,chips,99.0,99.0,0.0,True,2026-06-08
Blinkit,Delhi,Doritos Sweet Chilli Flavour Nachos,chips,37.0,37.0,0.0,True,2026-06-08
Blinkit,Delhi,Doritos Dinamita Fiery Lime And Chilli Snack,chips,29.0,29.0,0.0,True,2026-06-08
Blinkit,Delhi,BRB Pudina Punch Rice Popped Chips,chips,40.0,40.0,0.0,True,2026-06-08
Blinkit,Delhi,Sweet Karam Coffee Nendran Banana Chips,chips,48.0,48.0,0.0,True,2026-06-08
Blinkit,Delhi,Troovy Healthy High Protein Mix Veggie Chips,chips,80.0,80.0,0.0,True,2026-06-08
Blinkit,Delhi,Red Rock Deli Kettle Chips (Basil Thai) No Palm Oil Snacks,chips,24.0,24.0,0.0,True,2026-06-08
Blinkit,Delhi,Beyond Snack Original style Nendran Banana Chips,chips,54.0,54.0,0.0,True,2026-06-08
Blinkit,Delhi,Pringles Original Potato Chips - Crispy Snack,chips,24.0,24.0,0.0,True,2026-06-08
Blinkit,Delhi,Pringles Pizza Flavour Potato Chips - Crispy Snack,chips,27.0,27.0,0.0,True,2026-06-08
Blinkit,Delhi,Red Rock Deli Baked Chips (Greek Salad) 40% Less Fat Snacks,chips,28.0,28.0,0.0,True,2026-06-08
Blinkit,Delhi,Troovy Healthy High Protein Ragi Chips,chips,77.0,77.0,0.0,True,2026-06-08
Blinkit,Delhi,Pringles Sour Cream & Onion Potato Chips (40 g),chips,28.0,28.0,0.0,True,2026-06-08
Blinkit,Delhi,Red Rock Deli Baked Chips (Risotto) 40% Less Fat Snacks,chips,35.0,35.0,0.0,True,2026-06-08
Blinkit,Delhi,Unibic Fruit and Nut Cookies,biscuits,119.0,119.0,0.0,True,2026-06-08
Blinkit,Delhi,Sunfeast Bourbon Dark Fantasy Biscuit,biscuits,25.0,25.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia NutriChoice Digestive High-Fibre Biscuit,biscuits,90.0,90.0,0.0,True,2026-06-08
Blinkit,Delhi,Parle Krackjack Crackers Sweet & Salty Biscuits,biscuits,48.0,48.0,0.0,True,2026-06-08
Blinkit,Delhi,Right Shift Jaggery Atta Cookies (No Maida/ No Palm Oil),biscuits,58.0,58.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Good Day Cashew Biscuit,biscuits,38.0,38.0,0.0,True,2026-06-08
Blinkit,Delhi,Hide & Seek Chocolate Chip Cookies,biscuits,121.0,121.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Marie Gold Marie Biscuits,biscuits,36.0,36.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia NutriChoice 5 Grain Digestive Biscuit,biscuits,20.0,20.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Little Hearts Classic Crunch Biscuit,biscuits,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Good Day Butter Cookies,biscuits,134.0,134.0,0.0,True,2026-06-08
Blinkit,Delhi,Hide & Seek Choco Chip Cookies,biscuits,14.0,14.0,0.0,True,2026-06-08
Blinkit,Delhi,McVitie's Digestive High Fibre Biscuit,biscuits,73.0,73.0,0.0,True,2026-06-08
Blinkit,Delhi,Sunfeast Dark Fantasy Choco Fill Cookies,biscuits,93.0,93.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Treat Jim Jam Sandwich Crème Biscuits,biscuits,96.0,96.0,0.0,True,2026-06-08
Blinkit,Delhi,Parle Monaco Light Salty Classic Regular Biscuit,biscuits,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,"McVitie's Digestive High Fibre Biscuit, Trans Fat Free",biscuits,82.0,82.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Nice Time Coconut Biscuit,biscuits,19.0,19.0,0.0,True,2026-06-08
Blinkit,Delhi,Lotus Biscoff Caramelized Cookies,biscuits,77.0,77.0,0.0,True,2026-06-08
Blinkit,Delhi,Parle-G Glucose Biscuit,biscuits,63.0,63.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia NutriChoice Digestive High-Fibre Biscuit (960 g),biscuits,93.0,93.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia NutriChoice Oats Orange & Almond Biscuit,biscuits,45.0,45.0,0.0,True,2026-06-08
Blinkit,Delhi,Sunfeast Dark Fantasy Vanilla Sandwich Crème Biscuits,biscuits,121.0,121.0,0.0,True,2026-06-08
Blinkit,Delhi,Sunfeast Mom's Magic Cashew & Almond Cookies,biscuits,35.0,35.0,0.0,True,2026-06-08
Blinkit,Delhi,Sunfeast Mom's Magic Biscuit - Cashew & Almond Cookies,biscuits,265.0,265.0,0.0,True,2026-06-08
Blinkit,Delhi,Jaggic Gud Atta Biscuit,biscuits,52.0,52.0,0.0,True,2026-06-08
Blinkit,Delhi,Parle-G Original Gluco Biscuit,biscuits,30.0,30.0,0.0,True,2026-06-08
Blinkit,Delhi,Sunfeast Farmlite Oats with Raisins Cookies,biscuits,137.0,137.0,0.0,True,2026-06-08
Blinkit,Delhi,Parle Hide & Seek Milano Centre Filled Cream Biscuits,biscuits,134.0,134.0,0.0,True,2026-06-08
Blinkit,Delhi,MomsMade Desi Ghee Gud Thekua Cookie (No Maida),biscuits,90.0,90.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Milk Bikis - Biscuit,biscuits,163.0,163.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia Treat Strawberry Flavoured Wafers,biscuits,19.0,19.0,0.0,True,2026-06-08
Blinkit,Delhi,Hide & Seek Black Bourbon Biscuits Choco Creme Sandwich,biscuits,105.0,105.0,0.0,True,2026-06-08
Blinkit,Delhi,Hide & Seek Milano Choco Chip Cookies,biscuits,299.0,299.0,0.0,True,2026-06-08
Blinkit,Delhi,Britannia NutriChoice Oats Chocolate & Almond Biscuit,biscuits,76.0,76.0,0.0,True,2026-06-08
Blinkit,Delhi,Lotus Biscoff Caramelized Cookies - Pack of 3,biscuits,78.0,78.0,0.0,True,2026-06-08
Blinkit,Delhi,Daawat Rozana Gold Basmati Rice Tibar (Medium Grain),rice,446.0,446.0,0.0,True,2026-06-08
Blinkit,Delhi,Daawat Rozana-Super Basmati Rice (Medium Grain),rice,63.0,63.0,0.0,True,2026-06-08
Blinkit,Delhi,Whole Farm Premium Parmal Rice,rice,387.0,387.0,0.0,True,2026-06-08
